sep=,
"type","message","id","userId","createdAt","_rid","_self","_etag","_attachments","_ts"
"1","/chat/","a3490b69-b386-4844-ad00-f296b66b9d55","a31b03cff7ce4570a611100887b0c69f","2025-06-25T08:08:28.9798874Z","rdhqAIkad7Q5AgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7Q5AgAAAAAAAA==/","""310096ea-0000-1600-0000-685bae7c0000""","attachments/","1750838908"
"1","/chat/b2d39457-d859-4162-8bde-c194075c3120","81066540-2fdb-465e-a84d-8c300b410cdc","a31b03cff7ce4570a611100887b0c69f","2025-06-25T08:09:26.4647963Z","rdhqAIkad7Q6AgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7Q6AgAAAAAAAA==/","""310029ed-0000-1600-0000-685baeb60000""","attachments/","1750838966"
"1","/metrics","038be3d9-0899-4a3b-9d93-a490c5e430da","a31b03cff7ce4570a611100887b0c69f","2025-06-25T08:12:53.672621Z","rdhqAIkad7Q7AgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7Q7AgAAAAAAAA==/","""3100b2f0-0000-1600-0000-685baf850000""","attachments/","1750839173"
"1","/metrics","033fd522-0803-4cc7-9142-8ec0117acf62","9250399f97714bbc9cf82b2e39c83b3a","2025-06-25T08:22:33.1603029Z","rdhqAIkad7Q8AgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7Q8AgAAAAAAAA==/","""3200de09-0000-1600-0000-685bb1c90000""","attachments/","1750839753"
"1","/account-setup","d5d1aeb4-8df8-4985-b6c7-e4c4640b8ecd","de3e3163a6e04819a87f34df897f78aa","2025-06-25T08:36:06.1502621Z","rdhqAIkad7Q9AgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7Q9AgAAAAAAAA==/","""3200791c-0000-1600-0000-685bb4f60000""","attachments/","1750840566"
"1","/settings","cb28f55d-6c45-4515-9c00-210a58942f9d","de3e3163a6e04819a87f34df897f78aa","2025-06-25T08:36:24.2020212Z","rdhqAIkad7Q+AgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7Q+AgAAAAAAAA==/","""3200b31c-0000-1600-0000-685bb5080000""","attachments/","1750840584"
"1","/account-setup","4e9b414d-763a-4088-a1e2-b4428d4c33fb","de3e3163a6e04819a87f34df897f78aa","2025-06-25T08:36:35.0322368Z","rdhqAIkad7Q-AgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7Q-AgAAAAAAAA==/","""3200cb1c-0000-1600-0000-685bb5130000""","attachments/","1750840595"
"1","/","a534b976-bd42-441c-91fa-f1baf9109143","de3e3163a6e04819a87f34df897f78aa","2025-06-25T08:38:12.4306181Z","rdhqAIkad7RAAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RAAgAAAAAAAA==/","""3200a41d-0000-1600-0000-685bb5740000""","attachments/","1750840692"
"1","/chat/ea493b6d-d1df-400c-8ea8-7eeed462b153","e76febfc-9196-4603-85b6-450b875265fd","de3e3163a6e04819a87f34df897f78aa","2025-06-25T08:38:25.7740435Z","rdhqAIkad7RBAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RBAgAAAAAAAA==/","""3200be1d-0000-1600-0000-685bb5810000""","attachments/","1750840705"
"1","/chat","762fef8f-a105-471f-bf0f-0e6ceeb98a17","a31b03cff7ce4570a611100887b0c69f","2025-06-25T09:06:06.5909877Z","rdhqAIkad7RCAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RCAgAAAAAAAA==/","""3200b22e-0000-1600-0000-685bbbfe0000""","attachments/","1750842366"
"1","/chat/00b7f398-4bfe-49c3-bba5-fff7168985c2","ab7f7e68-6525-49eb-81d2-d44a5f3aabc4","a31b03cff7ce4570a611100887b0c69f","2025-06-25T09:06:12.3901144Z","rdhqAIkad7RDAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RDAgAAAAAAAA==/","""3200bd2e-0000-1600-0000-685bbc040000""","attachments/","1750842372"
"1","/chat/","cd5d79b2-e06e-43b2-aed0-77be31c35d0b","9250399f97714bbc9cf82b2e39c83b3a","2025-06-25T09:31:48.1582489Z","rdhqAIkad7REAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7REAgAAAAAAAA==/","""3200134a-0000-1600-0000-685bc2040000""","attachments/","1750843908"
"1","/chat","d378d727-48a7-4057-bf79-7f8b0e34cc7d","c2b2a951774a41c283448dcc9bec891e","2025-06-25T10:57:52.5571903Z","rdhqAIkad7RFAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RFAgAAAAAAAA==/","""3200f27f-0000-1600-0000-685bd6310000""","attachments/","1750849073"
"1","/chat/e0dacad3-5128-4de1-8121-c371a3326550","4f0f7c12-6b52-4cc8-aa2b-95305174466c","c2b2a951774a41c283448dcc9bec891e","2025-06-25T10:57:58.3153114Z","rdhqAIkad7RGAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RGAgAAAAAAAA==/","""32000780-0000-1600-0000-685bd6360000""","attachments/","1750849078"
"1","/metrics","7ca165cc-5868-4ec2-86f3-06f550f5e5a8","c2b2a951774a41c283448dcc9bec891e","2025-06-25T10:58:33.4329696Z","rdhqAIkad7RHAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RHAgAAAAAAAA==/","""32005080-0000-1600-0000-685bd6590000""","attachments/","1750849113"
"1","/chat/e0dacad3-5128-4de1-8121-c371a3326550","64affe2b-adcb-4258-abca-047ae8dc51cc","c2b2a951774a41c283448dcc9bec891e","2025-06-25T10:58:55.4731611Z","rdhqAIkad7RIAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RIAgAAAAAAAA==/","""32007080-0000-1600-0000-685bd66f0000""","attachments/","1750849135"
"1","/chat/","aa7f1afe-8c55-429a-bfb5-8787ed64c90c","90d6086d99f54dbaa068194917cd7aa7","2025-06-25T11:06:50.983647Z","rdhqAIkad7RJAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RJAgAAAAAAAA==/","""32009884-0000-1600-0000-685bd84a0000""","attachments/","1750849610"
"1","/chat/1d1dc9e1-277d-4127-b2ae-0654895d7895","3f0b2ee5-d431-48ce-ba03-b950e0f3d09b","90d6086d99f54dbaa068194917cd7aa7","2025-06-25T11:08:34.4032807Z","rdhqAIkad7RKAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RKAgAAAAAAAA==/","""3200d986-0000-1600-0000-685bd8b20000""","attachments/","1750849714"
"1","/metrics","4e909da9-f414-4a36-974e-1356d0d1e029","90d6086d99f54dbaa068194917cd7aa7","2025-06-25T11:12:14.0821857Z","rdhqAIkad7RLAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RLAgAAAAAAAA==/","""32002d92-0000-1600-0000-685bd98e0000""","attachments/","1750849934"
"1","/chat","dc0e405a-c55a-42e4-b1c7-efadf5ed2a28","de3e3163a6e04819a87f34df897f78aa","2025-06-25T11:58:11.9804872Z","rdhqAIkad7RMAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RMAgAAAAAAAA==/","""320038b6-0000-1600-0000-685be4540000""","attachments/","1750852692"
"1","/chat/6c7ab8aa-478d-4ad5-a232-169ae943de5b","18232b65-8ce2-47ee-ba54-9e65cc0296eb","de3e3163a6e04819a87f34df897f78aa","2025-06-25T11:58:30.5752996Z","rdhqAIkad7RNAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RNAgAAAAAAAA==/","""320063b6-0000-1600-0000-685be4670000""","attachments/","1750852711"
"1","/chat/eb1b52e9-3187-412d-93f7-77874580d536","c293097b-e75b-4d06-b3aa-9904f3e041a6","9250399f97714bbc9cf82b2e39c83b3a","2025-06-25T12:29:01.7276764Z","rdhqAIkad7ROAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7ROAgAAAAAAAA==/","""32001ed6-0000-1600-0000-685beb8e0000""","attachments/","1750854542"
"1","/chat/","8f79ef84-e5eb-4dbd-9060-df02b9b86b32","e6c6fdc37f5247779986718dd20d086e","2025-06-25T12:58:01.1286795Z","rdhqAIkad7RPAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RPAgAAAAAAAA==/","""32004cea-0000-1600-0000-685bf2590000""","attachments/","1750856281"
"1","/chat/7133b86c-a65d-440e-ac84-0a24a5a9431b","02eb1b55-846b-47d0-b995-43a2dfdeaf13","e6c6fdc37f5247779986718dd20d086e","2025-06-25T12:58:14.4765825Z","rdhqAIkad7RQAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RQAgAAAAAAAA==/","""320069ea-0000-1600-0000-685bf2660000""","attachments/","1750856294"
"1","/chat/","014847ae-c4cd-499d-a457-94c09749509a","574a8d9990e8493287c906ad9d943125","2025-06-25T13:15:46.0854981Z","rdhqAIkad7RRAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RRAgAAAAAAAA==/","""3200d7f3-0000-1600-0000-685bf6820000""","attachments/","1750857346"
"1","/chat/e95d9a1b-0e7f-4c7f-b0c7-caac5d43e8f5","4bda3f90-3897-4a03-be17-a96412d6d06c","574a8d9990e8493287c906ad9d943125","2025-06-25T13:16:55.4059203Z","rdhqAIkad7RSAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RSAgAAAAAAAA==/","""32007ef6-0000-1600-0000-685bf6c70000""","attachments/","1750857415"
"1","/metrics","73c68a44-1e19-4da3-aa3d-0b181b0fc364","9250399f97714bbc9cf82b2e39c83b3a","2025-06-25T13:23:19.2848203Z","rdhqAIkad7RTAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RTAgAAAAAAAA==/","""320077fd-0000-1600-0000-685bf8470000""","attachments/","1750857799"
"1","/chat","cbf85c5e-9f89-4cfb-a450-d330fe37510f","9250399f97714bbc9cf82b2e39c83b3a","2025-06-25T13:23:36.0917403Z","rdhqAIkad7RUAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RUAgAAAAAAAA==/","""3200b2fd-0000-1600-0000-685bf8580000""","attachments/","1750857816"
"1","/chat/eb1b52e9-3187-412d-93f7-77874580d536","dcaaa988-3903-45e0-9262-e379ac6b020e","9250399f97714bbc9cf82b2e39c83b3a","2025-06-25T13:23:38.3487427Z","rdhqAIkad7RVAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RVAgAAAAAAAA==/","""3200befd-0000-1600-0000-685bf85a0000""","attachments/","1750857818"
"1","/metrics","a8627032-72f2-454b-93cf-a9b0bfa864d7","574a8d9990e8493287c906ad9d943125","2025-06-25T13:35:14.1961947Z","rdhqAIkad7RWAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RWAgAAAAAAAA==/","""3300bd0d-0000-1600-0000-685bfb120000""","attachments/","1750858514"
"1","/chat/","75ed0b7a-403e-463f-b4ca-6e0fe2447250","d3783880869743338e48c0694ca42fd9","2025-06-25T14:26:12.5877073Z","rdhqAIkad7RXAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RXAgAAAAAAAA==/","""3300723e-0000-1600-0000-685c07040000""","attachments/","1750861572"
"1","/chat/","a8bf46af-69df-4a43-b785-1ed408c8fe46","d3783880869743338e48c0694ca42fd9","2025-06-25T14:26:13.2164708Z","rdhqAIkad7RYAgAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RYAgAAAAAAAA==/","""3300733e-0000-1600-0000-685c07050000""","attachments/","1750861573"
